DECLARE @temp TABLE ([hha_id] [varchar](50), [hha_comments] [varchar](max), [hha_date] [datetime], [hha_num_of_meals] [int], 
[hh_id] [varchar](50), [hhm_id] [varchar](50), [icc_id] [varchar](50), [ics_id] [varchar](50), [osn_id_disagreement] [varchar](50), [swk_id] [varchar](50), 
[yn_id_child_separation] [varchar](50), [yn_id_financial_savings] [varchar](50), [yn_id_food_body_building] [varchar](50), [yn_id_food_energy] [varchar](50), 
[yn_id_food_protective] [varchar](50), [yn_id_water] [varchar](50), [ynna_id_expenses_food] [varchar](50), [ynna_id_expenses_health] [varchar](50), 
[ynna_id_expenses_school] [varchar](50), [ynns_id_assets] [varchar](50), [yns_id_latrine] [varchar](50), 
[usr_id_create] [varchar](50), [usr_id_update] [varchar](50), [usr_date_create] [datetime], [usr_date_update] [datetime], [ofc_id] [varchar](50))
INSERT INTO @temp (hha_id, hha_comments, hha_date, hha_num_of_meals, hh_id, hhm_id, icc_id, ics_id, osn_id_disagreement, swk_id, yn_id_child_separation, yn_id_financial_savings, yn_id_food_body_building, yn_id_food_energy, yn_id_food_protective, yn_id_water, ynna_id_expenses_food, ynna_id_expenses_health, ynna_id_expenses_school, ynns_id_assets, yns_id_latrine, usr_id_create, usr_id_update, usr_date_create, usr_date_update, ofc_id) 
SELECT N'235', N'', N'19 Mar 2016 00:00:00:000', 3, N'28219', N'IMPORT1311', N'2', N'1', N'0', N'bace9325-a6d5-4544-b10b-1e8fc889fe77', N'0', N'1', N'1', N'1', N'0', N'0', N'2', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'236', N'', N'17 Mar 2016 00:00:00:000', 2, N'28440', N'IMPORT1314', N'2', N'1', N'0', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'0', N'1', N'1', N'0', N'0', N'0', N'0', N'2', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'238', N'', N'19 Feb 2016 00:00:00:000', 3, N'28519', N'IMPORT1321', N'2', N'1', N'0', N'97f941b3-14e5-4ca0-9992-aac9273b4882', N'0', N'0', N'1', N'1', N'1', N'1', N'1', N'2', N'2', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'240', N'', N'20 Mar 2016 00:00:00:000', 2, N'28513', N'IMPORT1338', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'243', N'', N'17 Mar 2016 00:00:00:000', 3, N'28390', N'IMPORT1361', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'1', N'0', N'2', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'244', N'', N'17 Mar 2016 00:00:00:000', 3, N'28390', N'IMPORT1361', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'1', N'0', N'2', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'247', N'', N'21 Mar 2016 00:00:00:000', 2, N'28454', N'IMPORT1381', N'2', N'1', N'0', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'248', N'', N'17 Mar 2016 00:00:00:000', 3, N'28246', N'IMPORT1388', N'2', N'1', N'0', N'bace9325-a6d5-4544-b10b-1e8fc889fe77', N'0', N'0', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'249', N'', N'19 Mar 2016 00:00:00:000', 3, N'28528', N'IMPORT1393', N'1', N'1', N'1', N'97f941b3-14e5-4ca0-9992-aac9273b4882', N'1', N'0', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'250', N'', N'19 Mar 2016 00:00:00:000', 3, N'28593', N'IMPORT1403', N'2', N'1', N'0', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'1', N'1', N'1', N'1', N'0', N'1', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'251', N'', N'19 Mar 2016 00:00:00:000', 3, N'28593', N'IMPORT1403', N'2', N'1', N'0', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'1', N'1', N'1', N'1', N'0', N'1', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'253', N'', N'19 Mar 2016 00:00:00:000', 1, N'28350', N'IMPORT1416', N'3', N'1', N'2', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'254', N'', N'18 Mar 2016 00:00:00:000', 3, N'28309', N'IMPORT1422', N'2', N'3', N'0', N'-1', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'2', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'257', N'', N'21 Mar 2016 00:00:00:000', 2, N'28566', N'IMPORT1433', N'2', N'1', N'2', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'258', N'', N'17 Mar 2016 00:00:00:000', 2, N'28482', N'IMPORT1439', N'3', N'1', N'0', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'2', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'261', N'', N'20 Mar 2016 00:00:00:000', 3, N'28506', N'IMPORT1455', N'2', N'1', N'2', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'1', N'1', N'1', N'0', N'0', N'2', N'0', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'262', N'', N'18 Mar 2016 00:00:00:000', 2, N'28548', N'IMPORT1462', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'1', N'1', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'263', N'', N'21 Mar 2016 00:00:00:000', 3, N'28181', N'IMPORT1465', N'2', N'1', N'0', N'97f941b3-14e5-4ca0-9992-aac9273b4882', N'0', N'0', N'0', N'1', N'0', N'0', N'2', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'264', N'', N'17 Mar 2016 00:00:00:000', 3, N'28255', N'IMPORT1471', N'2', N'1', N'2', N'bace9325-a6d5-4544-b10b-1e8fc889fe77', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'265', N'', N'20 Mar 2016 00:00:00:000', 1, N'28580', N'IMPORT1477', N'2', N'1', N'1', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'1', N'0', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'266', N'', N'17 Mar 2016 00:00:00:000', 3, N'28407', N'IMPORT1483', N'3', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'268', N'', N'19 Mar 2016 00:00:00:000', 3, N'28603', N'IMPORT1495', N'2', N'3', N'0', N'-1', N'0', N'0', N'1', N'1', N'1', N'1', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'270', N'', N'18 Mar 2016 00:00:00:000', 2, N'28247', N'IMPORT1509', N'2', N'1', N'0', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'271', N'', N'18 Mar 2016 00:00:00:000', 2, N'28499', N'IMPORT1514', N'2', N'1', N'2', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'1', N'1', N'0', N'1', N'1', N'0', N'0', N'0', N'2', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'273', N'', N'19 Mar 2016 00:00:00:000', 3, N'28569', N'IMPORT1523', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'1', N'1', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'277', N'', N'20 Mar 2016 00:00:00:000', 2, N'28588', N'IMPORT1546', N'2', N'1', N'1', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'0', N'0', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'278', N'', N'21 Mar 2016 00:00:00:000', 2, N'28491', N'IMPORT1554', N'2', N'1', N'2', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'1', N'0', N'1', N'1', N'0', N'0', N'0', N'1', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'280', N'', N'19 Feb 2016 00:00:00:000', 2, N'28536', N'IMPORT1567', N'2', N'1', N'2', N'97f941b3-14e5-4ca0-9992-aac9273b4882', N'0', N'0', N'1', N'0', N'0', N'0', N'1', N'1', N'1', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'281', N'', N'17 Mar 2016 00:00:00:000', 3, N'28592', N'IMPORT1571', N'2', N'1', N'0', N'-1', N'0', N'0', N'1', N'1', N'1', N'1', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'283', N'', N'18 Mar 2016 00:00:00:000', 3, N'28408', N'IMPORT1582', N'2', N'1', N'1', N'-1', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'284', N'', N'18 Mar 2016 00:00:00:000', 2, N'28507', N'IMPORT1590', N'2', N'1', N'2', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'285', N'', N'21 Mar 2016 00:00:00:000', 3, N'28473', N'IMPORT1596', N'2', N'1', N'2', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'0', N'1', N'1', N'1', N'1', N'2', N'2', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'287', N'', N'17 Mar 2016 00:00:00:000', 3, N'28156', N'IMPORT1610', N'3', N'1', N'0', N'bace9325-a6d5-4544-b10b-1e8fc889fe77', N'0', N'1', N'1', N'1', N'0', N'0', N'1', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'289', N'', N'17 Mar 2016 00:00:00:000', 2, N'28241', N'IMPORT1621', N'2', N'1', N'0', N'-1', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'2', N'2', N'1', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'291', N'', N'21 Mar 2016 00:00:00:000', 2, N'28258', N'IMPORT1639', N'2', N'1', N'0', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'1', N'1', N'1', N'0', N'1', N'2', N'0', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'292', N'', N'17 Mar 2016 00:00:00:000', 2, N'28538', N'IMPORT1645', N'2', N'1', N'1', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'1', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'1', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'294', N'', N'17 Mar 2016 00:00:00:000', 3, N'28412', N'IMPORT1659', N'3', N'1', N'0', N'-1', N'0', N'1', N'0', N'1', N'0', N'1', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'295', N'', N'17 Mar 2016 00:00:00:000', 3, N'28412', N'IMPORT1659', N'3', N'1', N'0', N'-1', N'0', N'1', N'0', N'1', N'0', N'1', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'298', N'', N'18 Mar 2016 00:00:00:000', 3, N'28616', N'IMPORT1672', N'2', N'3', N'1', N'ef82d24f-be6d-4d52-988b-1948032897e9', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'2', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'300', N'', N'17 Feb 2016 00:00:00:000', 2, N'28171', N'IMPORT1687', N'2', N'1', N'2', N'97f941b3-14e5-4ca0-9992-aac9273b4882', N'0', N'0', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'301', N'', N'19 Mar 2016 00:00:00:000', 2, N'28478', N'IMPORT1696', N'2', N'1', N'0', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'1', N'0', N'0', N'0', N'1', N'0', N'2', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'302', N'', N'17 Mar 2016 00:00:00:000', 2, N'28526', N'IMPORT1704', N'2', N'1', N'2', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'0', N'0', N'1', N'1', N'0', N'0', N'0', N'0', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'304', N'', N'18 Mar 2016 00:00:00:000', 2, N'28151', N'IMPORT1713', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'2', N'2', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'305', N'', N'20 Mar 2016 00:00:00:000', 2, N'28574', N'IMPORT1719', N'2', N'1', N'0', N'-1', N'0', N'1', N'0', N'1', N'1', N'0', N'0', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'306', N'', N'21 Mar 2016 00:00:00:000', 2, N'28487', N'IMPORT1722', N'2', N'1', N'1', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'1', N'1', N'1', N'0', N'1', N'2', N'0', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'308', N'', N'18 Mar 2016 00:00:00:000', 2, N'28190', N'IMPORT1736', N'2', N'1', N'2', N'97f941b3-14e5-4ca0-9992-aac9273b4882', N'1', N'1', N'1', N'1', N'0', N'1', N'0', N'2', N'2', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'309', N'', N'19 Mar 2016 00:00:00:000', 2, N'28584', N'IMPORT1740', N'3', N'1', N'0', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'0', N'0', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'312', N'', N'19 Mar 2016 00:00:00:000', 2, N'28453', N'IMPORT1761', N'2', N'1', N'1', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'1', N'0', N'0', N'1', N'0', N'1', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'313', N'', N'17 Mar 2016 00:00:00:000', 2, N'28389', N'IMPORT1767', N'2', N'3', N'2', N'ef82d24f-be6d-4d52-988b-1948032897e9', N'1', N'0', N'1', N'1', N'0', N'1', N'2', N'0', N'2', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'314', N'', N'19 Mar 2016 00:00:00:000', 3, N'28562', N'IMPORT1771', N'3', N'1', N'0', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'0', N'1', N'1', N'1', N'0', N'1', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'315', N'', N'21 Mar 2016 00:00:00:000', 3, N'28157', N'IMPORT1774', N'2', N'1', N'0', N'97f941b3-14e5-4ca0-9992-aac9273b4882', N'1', N'0', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'318', N'', N'20 Mar 2016 00:00:00:000', 3, N'28189', N'IMPORT1790', N'2', N'1', N'2', N'bace9325-a6d5-4544-b10b-1e8fc889fe77', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'319', N'', N'19 Mar 2016 00:00:00:000', 2, N'28306', N'IMPORT1796', N'2', N'1', N'2', N'-1', N'1', N'1', N'0', N'0', N'0', N'1', N'2', N'2', N'2', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'320', N'', N'18 Mar 2016 00:00:00:000', 2, N'28239', N'IMPORT1802', N'2', N'1', N'2', N'-1', N'0', N'1', N'0', N'1', N'1', N'0', N'1', N'1', N'2', N'2', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'322', N'', N'17 Mar 2016 00:00:00:000', 2, N'28522', N'IMPORT1817', N'2', N'1', N'1', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'0', N'1', N'1', N'1', N'0', N'0', N'0', N'0', N'1', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'323', N'', N'21 Mar 2016 00:00:00:000', 3, N'28227', N'IMPORT1823', N'3', N'1', N'2', N'97f941b3-14e5-4ca0-9992-aac9273b4882', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'2', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'324', N'', N'18 Mar 2016 00:00:00:000', 2, N'28395', N'IMPORT1827', N'3', N'1', N'0', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'1', N'1', N'1', N'0', N'0', N'2', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'325', N'', N'19 Mar 2016 00:00:00:000', 2, N'28291', N'IMPORT1836', N'2', N'1', N'0', N'-1', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'2', N'2', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'326', N'', N'19 Mar 2016 00:00:00:000', 2, N'28565', N'IMPORT1839', N'2', N'1', N'0', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'0', N'1', N'1', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'329', N'', N'20 Mar 2016 00:00:00:000', 2, N'28595', N'IMPORT1855', N'2', N'1', N'2', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'0', N'1', N'1', N'0', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'330', N'', N'17 Mar 2016 00:00:00:000', 3, N'28386', N'IMPORT1859', N'1', N'1', N'0', N'-1', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'331', N'', N'17 Mar 2016 00:00:00:000', 2, N'28449', N'IMPORT1864', N'2', N'1', N'1', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'334', N'', N'19 Mar 2016 00:00:00:000', 3, N'28278', N'IMPORT1884', N'2', N'2', N'0', N'-1', N'0', N'0', N'1', N'1', N'1', N'1', N'2', N'2', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'335', N'', N'20 Mar 2016 00:00:00:000', 3, N'28275', N'IMPORT1888', N'2', N'1', N'0', N'bace9325-a6d5-4544-b10b-1e8fc889fe77', N'0', N'1', N'1', N'1', N'0', N'0', N'2', N'0', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'337', N'', N'20 Mar 2016 00:00:00:000', 2, N'28575', N'IMPORT1896', N'2', N'1', N'2', N'b69accb1-7990-4521-8340-7f0f11cd0e56', N'0', N'0', N'1', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'338', N'', N'18 Mar 2016 00:00:00:000', 2, N'28435', N'IMPORT1901', N'2', N'1', N'2', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'1', N'1', N'0', N'1', N'0', N'1', N'0', N'2', N'0', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'339', N'', N'18 Mar 2016 00:00:00:000', 3, N'28604', N'IMPORT1908', N'2', N'1', N'2', N'ef82d24f-be6d-4d52-988b-1948032897e9', N'0', N'0', N'1', N'1', N'0', N'1', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'341', N'', N'18 Mar 2016 00:00:00:000', 3, N'28173', N'IMPORT1927', N'3', N'1', N'2', N'97f941b3-14e5-4ca0-9992-aac9273b4882', N'0', N'0', N'1', N'1', N'1', N'0', N'0', N'2', N'2', N'1', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'344', N'', N'19 Mar 2016 00:00:00:000', 2, N'28183', N'IMPORT1940', N'4', N'1', N'0', N'bace9325-a6d5-4544-b10b-1e8fc889fe77', N'0', N'1', N'1', N'1', N'0', N'0', N'2', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'345', N'', N'19 Mar 2016 00:00:00:000', 3, N'28269', N'IMPORT1943', N'1', N'1', N'0', N'-1', N'0', N'0', N'1', N'0', N'1', N'0', N'2', N'2', N'2', N'1', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3457', N'', N'23 Mar 2016 00:00:00:000', 2, N'6340', N'IMPORT18683', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'346', N'', N'17 Mar 2016 00:00:00:000', 3, N'28466', N'IMPORT1948', N'2', N'2', N'0', N'c98a5d7d-f6d2-4f36-a587-d112460c2d85', N'0', N'1', N'1', N'1', N'0', N'1', N'1', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3460', N'', N'23 Mar 2016 00:00:00:000', 3, N'6391', N'IMPORT18697', N'4', N'1', N'0', N'-1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3463', N'', N'23 Mar 2016 00:00:00:000', 3, N'3711', N'IMPORT18710', N'2', N'2', N'0', N'-1', N'0', N'0', N'0', N'1', N'0', N'1', N'2', N'0', N'2', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3464', N'', N'23 Mar 2016 00:00:00:000', 3, N'6330', N'IMPORT18715', N'3', N'1', N'0', N'-1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3465', N'', N'20 Mar 2016 00:00:00:000', 3, N'10952', N'IMPORT18718', N'2', N'1', N'0', N'-1', N'0', N'0', N'0', N'1', N'0', N'1', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3467', N'', N'22 Mar 2016 00:00:00:000', 3, N'28325', N'IMPORT18728', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'2', N'2', N'2', N'2', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3469', N'', N'23 Mar 2016 00:00:00:000', 2, N'6353', N'IMPORT18742', N'2', N'1', N'0', N'-1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3470', N'', N'22 Mar 2016 00:00:00:000', 3, N'28257', N'IMPORT18747', N'2', N'1', N'1', N'-1', N'1', N'1', N'0', N'1', N'0', N'0', N'2', N'2', N'2', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3472', N'', N'20 Mar 2016 00:00:00:000', 2, N'10989', N'IMPORT18757', N'2', N'1', N'2', N'b28ddc95-4add-4973-b3e2-aee86ca48f8d', N'0', N'0', N'0', N'1', N'0', N'0', N'0', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3473', N'', N'23 Mar 2016 00:00:00:000', 2, N'4295', N'IMPORT18763', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'0', N'2', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3474', N'', N'23 Mar 2016 00:00:00:000', 3, N'9311', N'IMPORT18768', N'2', N'1', N'2', N'-1', N'0', N'1', N'1', N'1', N'1', N'0', N'1', N'0', N'0', N'2', N'1', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
SELECT N'3475', N'', N'22 Mar 2016 00:00:00:000', 3, N'28312', N'IMPORT18774', N'2', N'1', N'2', N'-1', N'0', N'0', N'0', N'1', N'0', N'0', N'2', N'2', N'2', N'0', N'0', N'', N'', GETDATE(), GETDATE(), N'IMPORT' UNION ALL 
